antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
"frozenset(['eggs', 'nan'])",frozenset(['low fat yogurt']),0.17970937208372217,0.07652313024930009,0.01679776029862685,0.09347181008902078,1.2214844032713326,0.0030458366116442454,1.0186962523927525
"frozenset(['nan', 'low fat yogurt'])",frozenset(['eggs']),0.07638981469137449,0.17970937208372217,0.01679776029862685,0.2198952879581152,1.2236161387046158,0.0030697946668480462,1.051513489476571
frozenset(['eggs']),"frozenset(['nan', 'low fat yogurt'])",0.17970937208372217,0.07638981469137449,0.01679776029862685,0.09347181008902078,1.2236161387046158,0.0030697946668480462,1.0188433140720354
frozenset(['low fat yogurt']),"frozenset(['eggs', 'nan'])",0.07652313024930009,0.17970937208372217,0.01679776029862685,0.21951219512195125,1.2214844032713326,0.0030458366116442454,1.0509973670177308
frozenset(['mineral water']),frozenset(['carrots']),0.23836821757099053,0.01533128916144514,0.005332622317024397,0.02237136465324385,1.4591965762085402,0.0016781302465452728,1.0072011756174692
frozenset(['carrots']),frozenset(['mineral water']),0.01533128916144514,0.23836821757099053,0.005332622317024397,0.34782608695652173,1.45919657620854,0.0016781302465452728,1.1678353997244812
"frozenset(['mineral water', 'nan'])",frozenset(['almonds']),0.23823490201306494,0.020397280362618318,0.007465671243834155,0.03133743704532736,1.5363536946209186,0.0026063271553127664,1.0112940843396885
"frozenset(['almonds', 'nan'])",frozenset(['mineral water']),0.020263964804692707,0.23836821757099053,0.007465671243834155,0.3684210526315789,1.5455963734840457,0.0026353860724182693,1.2059169888459318
frozenset(['mineral water']),"frozenset(['almonds', 'nan'])",0.23836821757099053,0.020263964804692707,0.007465671243834155,0.03131991051454139,1.5455963734840457,0.0026353860724182693,1.0114134127766798
frozenset(['almonds']),"frozenset(['mineral water', 'nan'])",0.020397280362618318,0.23823490201306494,0.007465671243834155,0.3660130718954248,1.5363536946209184,0.0026063271553127664,1.201547010226815
"frozenset(['olive oil', 'nan'])",frozenset(['chicken']),0.0657245700573257,0.05999200106652446,0.007199040127982935,0.10953346855983771,1.8258012170385394,0.0032560916510069905,1.0556354065471605
"frozenset(['chicken', 'nan'])",frozenset(['olive oil']),0.05999200106652446,0.0658578856152513,0.007199040127982935,0.12,1.8221052631578947,0.003248093783913733,1.061525129982669
frozenset(['olive oil']),"frozenset(['chicken', 'nan'])",0.0658578856152513,0.05999200106652446,0.007199040127982935,0.10931174089068825,1.8221052631578947,0.003248093783913733,1.0553726169844022
frozenset(['chicken']),"frozenset(['olive oil', 'nan'])",0.05999200106652446,0.0657245700573257,0.007199040127982935,0.12,1.8258012170385394,0.0032560916510069905,1.0616766249348573
frozenset(['herb & pepper']),frozenset(['shrimp']),0.04946007199040128,0.07145713904812692,0.007065724570057326,0.14285714285714285,1.9992004264392322,0.0035314493285088537,1.0833000044438519
frozenset(['shrimp']),frozenset(['herb & pepper']),0.07145713904812692,0.04946007199040128,0.007065724570057326,0.09888059701492537,1.9992004264392322,0.0035314493285088537,1.0548434811866354
frozenset(['rice']),frozenset(['chocolate']),0.018797493667511,0.1638448206905746,0.005332622317024397,0.2836879432624113,1.7314428498058154,0.0022527503376388452,1.1673057453725642
frozenset(['chocolate']),frozenset(['rice']),0.1638448206905746,0.018797493667511,0.005332622317024397,0.03254678600488201,1.7314428498058154,0.0022527503376388452,1.014211842121639
"frozenset(['frozen vegetables', 'nan'])",frozenset(['avocado']),0.09532062391681109,0.03332888948140248,0.004666044527396347,0.04895104895104895,1.4687272727272727,0.0014891139875746204,1.0164262412070548
"frozenset(['avocado', 'nan'])",frozenset(['frozen vegetables']),0.03319557392347687,0.09532062391681109,0.004666044527396347,0.14056224899598393,1.4746257758305952,0.0015018217097339075,1.0526409562837105
frozenset(['frozen vegetables']),"frozenset(['avocado', 'nan'])",0.09532062391681109,0.03319557392347687,0.004666044527396347,0.04895104895104895,1.4746257758305952,0.0015018217097339075,1.0165664185951677
frozenset(['avocado']),"frozenset(['frozen vegetables', 'nan'])",0.03332888948140248,0.09532062391681109,0.004666044527396347,0.14,1.4687272727272729,0.0014891139875746204,1.051952762887429
"frozenset(['olive oil', 'mineral water', 'nan'])",frozenset(['chocolate']),0.027463004932675644,0.1638448206905746,0.008265564591387815,0.30097087378640774,1.836926382645927,0.003765893472569208,1.1961664370676501
"frozenset(['olive oil', 'nan', 'chocolate'])",frozenset(['mineral water']),0.01639781362485002,0.23836821757099053,0.008265564591387815,0.5040650406504065,2.1146486968225386,0.004356846985571013,1.5357493317830846
"frozenset(['mineral water', 'nan', 'chocolate'])",frozenset(['olive oil']),0.05265964538061592,0.0658578856152513,0.008265564591387815,0.1569620253164557,2.383344437041972,0.0047975116893715156,1.1080664720179452
"frozenset(['olive oil', 'mineral water'])","frozenset(['nan', 'chocolate'])",0.027596320490601255,0.1638448206905746,0.008265564591387815,0.2995169082125604,1.8280523421500532,0.003744050408885623,1.1936836008072487
"frozenset(['olive oil', 'nan'])","frozenset(['mineral water', 'chocolate'])",0.0657245700573257,0.05265964538061592,0.008265564591387815,0.1257606490872211,2.388178807096824,0.004804532039375597,1.0836166933349334
"frozenset(['olive oil', 'chocolate'])","frozenset(['mineral water', 'nan'])",0.01639781362485002,0.23823490201306494,0.008265564591387815,0.5040650406504065,2.1158320480798536,0.004359033069243169,1.5360181483998854
"frozenset(['mineral water', 'nan'])","frozenset(['olive oil', 'chocolate'])",0.23823490201306494,0.01639781362485002,0.008265564591387815,0.03469501958589815,2.115832048079854,0.004359033069243169,1.0189548446680539
"frozenset(['mineral water', 'chocolate'])","frozenset(['olive oil', 'nan'])",0.05265964538061592,0.0657245700573257,0.008265564591387815,0.1569620253164557,2.388178807096824,0.004804532039375597,1.10822460909116
"frozenset(['nan', 'chocolate'])","frozenset(['olive oil', 'mineral water'])",0.1638448206905746,0.027596320490601255,0.008265564591387815,0.05044751830756713,1.8280523421500532,0.003744050408885623,1.0240652288920746
frozenset(['olive oil']),"frozenset(['mineral water', 'nan', 'chocolate'])",0.0658578856152513,0.05265964538061592,0.008265564591387815,0.12550607287449392,2.3833444370419716,0.0047975116893715156,1.083301238847166
frozenset(['mineral water']),"frozenset(['olive oil', 'nan', 'chocolate'])",0.23836821757099053,0.01639781362485002,0.008265564591387815,0.03467561521252797,2.114648696822539,0.004356846985571013,1.0189343622472584
frozenset(['chocolate']),"frozenset(['olive oil', 'mineral water', 'nan'])",0.1638448206905746,0.027463004932675644,0.008265564591387815,0.05044751830756713,1.8369263826459272,0.003765893472569208,1.0242056271960083
"frozenset(['almonds', 'nan'])",frozenset(['milk']),0.020263964804692707,0.12958272230369283,0.005199306759098787,0.2565789473684211,1.9800397985705007,0.002573447035040487,1.1708267806180415
"frozenset(['nan', 'milk'])",frozenset(['almonds']),0.12958272230369283,0.020397280362618318,0.005199306759098787,0.04012345679012346,1.9670983619785365,0.0025561716421190505,1.0205507432878187
frozenset(['almonds']),"frozenset(['nan', 'milk'])",0.020397280362618318,0.12958272230369283,0.005199306759098787,0.25490196078431376,1.9670983619785367,0.0025561716421190505,1.1681916095397806
frozenset(['milk']),"frozenset(['almonds', 'nan'])",0.12958272230369283,0.020263964804692707,0.005199306759098787,0.04012345679012346,1.9800397985705005,0.002573447035040487,1.0206896315217993
"frozenset(['champagne', 'nan'])",frozenset(['green tea']),0.04679376083188908,0.13211571790427942,0.008265564591387815,0.17663817663817663,1.33699592629966,0.0020833732856416374,1.054073989673349
"frozenset(['nan', 'green tea'])",frozenset(['champagne']),0.13198240234635383,0.04679376083188908,0.008265564591387815,0.06262626262626261,1.3383464272353158,0.0020896116219743773,1.0168902766987389
frozenset(['champagne']),"frozenset(['nan', 'green tea'])",0.04679376083188908,0.13198240234635383,0.008265564591387815,0.17663817663817663,1.3383464272353158,0.0020896116219743773,1.054235905800795
frozenset(['green tea']),"frozenset(['champagne', 'nan'])",0.13211571790427942,0.04679376083188908,0.008265564591387815,0.06256306760847628,1.3369959262996598,0.0020833732856416374,1.0168217255280925
"frozenset(['nan', 'meatballs'])",frozenset(['spaghetti']),0.020930542594320756,0.17411011865084655,0.006399146780429276,0.30573248407643316,1.7559719472108155,0.0027549275259054922,1.189584507998322
"frozenset(['spaghetti', 'nan'])",frozenset(['meatballs']),0.17411011865084655,0.020930542594320756,0.006399146780429276,0.036753445635528334,1.7559719472108157,0.0027549275259054922,1.0164266386103475
frozenset(['meatballs']),"frozenset(['spaghetti', 'nan'])",0.020930542594320756,0.17411011865084655,0.006399146780429276,0.30573248407643316,1.7559719472108155,0.0027549275259054922,1.189584507998322
frozenset(['spaghetti']),"frozenset(['nan', 'meatballs'])",0.17411011865084655,0.020930542594320756,0.006399146780429276,0.036753445635528334,1.7559719472108157,0.0027549275259054922,1.0164266386103475
"frozenset(['cookies', 'nan', 'french fries'])",frozenset(['green tea']),0.013331555792560993,0.13211571790427942,0.004666044527396347,0.35,2.6491927346115034,0.002904736463081197,1.33520658783957
"frozenset(['cookies', 'nan', 'green tea'])",frozenset(['french fries']),0.011998400213304892,0.1709105452606319,0.004666044527396347,0.3888888888888889,2.2753943491072977,0.002615391404685126,1.3566918350280568
"frozenset(['nan', 'french fries', 'green tea'])",frozenset(['cookies']),0.028529529396080524,0.08038928142914278,0.004666044527396347,0.16355140186915887,2.0344926458052415,0.002372576159733828,1.099422870246723
"frozenset(['cookies', 'nan'])","frozenset(['french fries', 'green tea'])",0.08038928142914278,0.028529529396080524,0.004666044527396347,0.05804311774461028,2.0344926458052415,0.002372576159733828,1.0313322073488793
"frozenset(['cookies', 'french fries'])","frozenset(['nan', 'green tea'])",0.013331555792560993,0.13198240234635383,0.004666044527396347,0.35,2.6518686868686863,0.002906513766879698,1.335411688697917
"frozenset(['cookies', 'green tea'])","frozenset(['nan', 'french fries'])",0.011998400213304892,0.1709105452606319,0.004666044527396347,0.3888888888888889,2.2753943491072977,0.002615391404685126,1.3566918350280568
"frozenset(['nan', 'french fries'])","frozenset(['cookies', 'green tea'])",0.1709105452606319,0.011998400213304892,0.004666044527396347,0.02730109204368175,2.275394349107298,0.002615391404685126,1.0157321980164742
"frozenset(['nan', 'green tea'])","frozenset(['cookies', 'french fries'])",0.13198240234635383,0.013331555792560993,0.004666044527396347,0.03535353535353535,2.6518686868686867,0.002906513766879698,1.0228290678171357
"frozenset(['french fries', 'green tea'])","frozenset(['cookies', 'nan'])",0.028529529396080524,0.08038928142914278,0.004666044527396347,0.16355140186915887,2.0344926458052415,0.002372576159733828,1.099422870246723
frozenset(['cookies']),"frozenset(['nan', 'french fries', 'green tea'])",0.08038928142914278,0.028529529396080524,0.004666044527396347,0.05804311774461028,2.0344926458052415,0.002372576159733828,1.0313322073488793
frozenset(['french fries']),"frozenset(['cookies', 'nan', 'green tea'])",0.1709105452606319,0.011998400213304892,0.004666044527396347,0.02730109204368175,2.275394349107298,0.002615391404685126,1.0157321980164742
frozenset(['green tea']),"frozenset(['cookies', 'nan', 'french fries'])",0.13211571790427942,0.013331555792560993,0.004666044527396347,0.03531786074672049,2.649192734611504,0.002904736463081197,1.022791242897042
frozenset(['ground beef']),frozenset(['chocolate']),0.09825356619117451,0.1638448206905746,0.023063591521130515,0.23473541383989144,1.4326691124597442,0.0069652535863280254,1.0926354027500824
frozenset(['chocolate']),frozenset(['ground beef']),0.1638448206905746,0.09825356619117451,0.023063591521130515,0.1407648494711147,1.4326691124597442,0.0069652535863280254,1.049475726468794
frozenset(['escalope']),frozenset(['mushroom cream sauce']),0.0793227569657379,0.019064124783362217,0.005732568990801226,0.0722689075630252,3.7908326967150496,0.004220350053846084,1.057349358249818
frozenset(['mushroom cream sauce']),frozenset(['escalope']),0.019064124783362217,0.0793227569657379,0.005732568990801226,0.3006993006993007,3.790832696715049,0.004220350053846084,1.3165684575389947
"frozenset(['spaghetti', 'green tea'])",frozenset(['milk']),0.026529796027196375,0.12958272230369283,0.005199306759098787,0.19597989949748745,1.5123922079533472,0.0017615035677329858,1.082581489134782
"frozenset(['milk', 'green tea'])",frozenset(['spaghetti']),0.01759765364618051,0.17411011865084655,0.005199306759098787,0.29545454545454547,1.6969406933036337,0.0021353771947857964,1.1722307993342822
frozenset(['spaghetti']),"frozenset(['milk', 'green tea'])",0.17411011865084655,0.01759765364618051,0.005199306759098787,0.029862174578866772,1.6969406933036337,0.0021353771947857964,1.0126420397301408
frozenset(['milk']),"frozenset(['spaghetti', 'green tea'])",0.12958272230369283,0.026529796027196375,0.005199306759098787,0.04012345679012346,1.5123922079533472,0.0017615035677329858,1.0141618845247213
"frozenset(['pepper', 'nan'])",frozenset(['ground beef']),0.026529796027196375,0.09825356619117451,0.006532462338354886,0.24623115577889446,2.5060785610549354,0.0039258152683583885,1.1963169355197083
"frozenset(['nan', 'ground beef'])",frozenset(['pepper']),0.09825356619117451,0.026529796027196375,0.006532462338354886,0.06648575305291723,2.5060785610549354,0.0039258152683583885,1.042801657453425
frozenset(['pepper']),"frozenset(['nan', 'ground beef'])",0.026529796027196375,0.09825356619117451,0.006532462338354886,0.24623115577889446,2.5060785610549354,0.0039258152683583885,1.1963169355197083
frozenset(['ground beef']),"frozenset(['pepper', 'nan'])",0.09825356619117451,0.026529796027196375,0.006532462338354886,0.06648575305291723,2.5060785610549354,0.0039258152683583885,1.042801657453425
"frozenset(['cereals', 'nan'])",frozenset(['milk']),0.025729902679642713,0.12958272230369283,0.007065724570057326,0.2746113989637306,2.119197637476279,0.003731573736220142,1.1999323899670522
"frozenset(['nan', 'milk'])",frozenset(['cereals']),0.12958272230369283,0.025729902679642713,0.007065724570057326,0.05452674897119342,2.119197637476279,0.003731573736220142,1.0304576002126085
frozenset(['cereals']),"frozenset(['nan', 'milk'])",0.025729902679642713,0.12958272230369283,0.007065724570057326,0.2746113989637306,2.119197637476279,0.003731573736220142,1.1999323899670522
frozenset(['milk']),"frozenset(['cereals', 'nan'])",0.12958272230369283,0.025729902679642713,0.007065724570057326,0.05452674897119342,2.119197637476279,0.003731573736220142,1.0304576002126085
"frozenset(['mineral water', 'nan'])",frozenset(['extra dark chocolate']),0.23823490201306494,0.011998400213304892,0.005732568990801226,0.024062674874090653,2.005490269228378,0.002874131291670998,1.0123617309740964
"frozenset(['extra dark chocolate', 'nan'])",frozenset(['mineral water']),0.011998400213304892,0.23836821757099053,0.005732568990801226,0.47777777777777775,2.0043686303753416,0.0028725317182523467,1.4584438386938479
frozenset(['mineral water']),"frozenset(['extra dark chocolate', 'nan'])",0.23836821757099053,0.011998400213304892,0.005732568990801226,0.024049217002237135,2.0043686303753416,0.0028725317182523467,1.0123477710135307
frozenset(['extra dark chocolate']),"frozenset(['mineral water', 'nan'])",0.011998400213304892,0.23823490201306494,0.005732568990801226,0.47777777777777775,2.0054902692283774,0.002874131291670998,1.458699123804769
frozenset(['frozen vegetables']),frozenset(['tomato juice']),0.09532062391681109,0.030395947207039063,0.004932675643247567,0.051748251748251754,1.7024720893141947,0.0020353149909301525,1.0225175482993614
frozenset(['tomato juice']),frozenset(['frozen vegetables']),0.030395947207039063,0.09532062391681109,0.004932675643247567,0.16228070175438597,1.7024720893141947,0.0020353149909301525,1.0799314018165815
"frozenset(['mineral water', 'nan'])",frozenset(['tomato juice']),0.23823490201306494,0.030395947207039063,0.009465404612718305,0.03973139339675434,1.307127990653747,0.002224029108255059,1.0097217029959331
"frozenset(['nan', 'tomato juice'])",frozenset(['mineral water']),0.030262631649113452,0.23836821757099053,0.009465404612718305,0.3127753303964758,1.3121519873064682,0.002251755047511686,1.1082718885345202
frozenset(['mineral water']),"frozenset(['nan', 'tomato juice'])",0.23836821757099053,0.030262631649113452,0.009465404612718305,0.03970917225950783,1.312151987306468,0.002251755047511686,1.0098371663432646
frozenset(['tomato juice']),"frozenset(['mineral water', 'nan'])",0.030395947207039063,0.23823490201306494,0.009465404612718305,0.31140350877192985,1.307127990653747,0.002224029108255059,1.1062575945287974
"frozenset(['frozen vegetables', 'nan', 'french fries'])",frozenset(['chocolate']),0.019064124783362217,0.1638448206905746,0.005599253432875617,0.29370629370629375,1.7925882091870702,0.0024756953261228947,1.183863273675721
"frozenset(['frozen vegetables', 'nan', 'chocolate'])",frozenset(['french fries']),0.022930275963204905,0.1709105452606319,0.005599253432875617,0.24418604651162792,1.4287359866487686,0.0016802274650275046,1.096949124732087
"frozenset(['nan', 'french fries', 'chocolate'])",frozenset(['frozen vegetables']),0.03439541394480736,0.09532062391681109,0.005599253432875617,0.16279069767441862,1.7078224101479917,0.0023206611157795946,1.0805892547660314
"frozenset(['frozen vegetables', 'nan'])","frozenset(['french fries', 'chocolate'])",0.09532062391681109,0.03439541394480736,0.005599253432875617,0.05874125874125874,1.7078224101479915,0.0023206611157795946,1.0258651991522478
"frozenset(['frozen vegetables', 'french fries'])","frozenset(['nan', 'chocolate'])",0.019064124783362217,0.1638448206905746,0.005599253432875617,0.29370629370629375,1.7925882091870702,0.0024756953261228947,1.183863273675721
"frozenset(['frozen vegetables', 'chocolate'])","frozenset(['nan', 'french fries'])",0.022930275963204905,0.1709105452606319,0.005599253432875617,0.24418604651162792,1.4287359866487686,0.0016802274650275046,1.096949124732087
"frozenset(['nan', 'french fries'])","frozenset(['frozen vegetables', 'chocolate'])",0.1709105452606319,0.022930275963204905,0.005599253432875617,0.0327613104524181,1.4287359866487683,0.0016802274650275046,1.0101640211412672
"frozenset(['nan', 'chocolate'])","frozenset(['frozen vegetables', 'french fries'])",0.1638448206905746,0.019064124783362217,0.005599253432875617,0.03417412530512612,1.7925882091870702,0.0024756953261228947,1.0156446424947327
"frozenset(['french fries', 'chocolate'])","frozenset(['frozen vegetables', 'nan'])",0.03439541394480736,0.09532062391681109,0.005599253432875617,0.16279069767441862,1.7078224101479917,0.0023206611157795946,1.0805892547660314
frozenset(['frozen vegetables']),"frozenset(['nan', 'french fries', 'chocolate'])",0.09532062391681109,0.03439541394480736,0.005599253432875617,0.05874125874125874,1.7078224101479915,0.0023206611157795946,1.0258651991522478
frozenset(['french fries']),"frozenset(['frozen vegetables', 'nan', 'chocolate'])",0.1709105452606319,0.022930275963204905,0.005599253432875617,0.0327613104524181,1.4287359866487683,0.0016802274650275046,1.0101640211412672
frozenset(['chocolate']),"frozenset(['frozen vegetables', 'nan', 'french fries'])",0.1638448206905746,0.019064124783362217,0.005599253432875617,0.03417412530512612,1.7925882091870702,0.0024756953261228947,1.0156446424947327
"frozenset(['frozen vegetables', 'milk'])",frozenset(['chocolate']),0.023596853752832957,0.1638448206905746,0.007998933475536596,0.33898305084745767,2.068927473073051,0.004132711203541968,1.2649527071604127
"frozenset(['frozen vegetables', 'chocolate'])",frozenset(['milk']),0.022930275963204905,0.12958272230369283,0.007998933475536596,0.34883720930232565,2.6920040195234,0.005027565893049572,1.3367122478907576
"frozenset(['milk', 'chocolate'])",frozenset(['frozen vegetables']),0.03212904946007199,0.09532062391681109,0.007998933475536596,0.2489626556016598,2.611844586948322,0.004936372435148452,1.2045730919118705
frozenset(['frozen vegetables']),"frozenset(['milk', 'chocolate'])",0.09532062391681109,0.03212904946007199,0.007998933475536596,0.08391608391608392,2.6118445869483216,0.004936372435148452,1.0565308849405322
frozenset(['milk']),"frozenset(['frozen vegetables', 'chocolate'])",0.12958272230369283,0.022930275963204905,0.007998933475536596,0.061728395061728406,2.6920040195234,0.005027565893049572,1.0413506269339527
frozenset(['chocolate']),"frozenset(['frozen vegetables', 'milk'])",0.1638448206905746,0.023596853752832957,0.007998933475536596,0.04882017900732303,2.068927473073051,0.004132711203541968,1.0265179356182792
frozenset(['ham']),frozenset(['green tea']),0.026529796027196375,0.13211571790427942,0.004932675643247567,0.18592964824120603,1.4073242093413587,0.0014276725952604183,1.0661047662780765
frozenset(['green tea']),frozenset(['ham']),0.13211571790427942,0.026529796027196375,0.004932675643247567,0.03733602421796166,1.4073242093413587,0.0014276725952604183,1.0112253376698621
"frozenset(['nan', 'milk', 'green tea'])",frozenset(['chocolate']),0.01759765364618051,0.1638448206905746,0.004666044527396347,0.26515151515151514,1.6183087999605492,0.0017827601211630652,1.1378606563798366
"frozenset(['nan', 'green tea', 'chocolate'])",frozenset(['milk']),0.023463538194907346,0.12958272230369283,0.004666044527396347,0.19886363636363635,1.5346462308267863,0.0016255753732235785,1.0864783040748232
"frozenset(['nan', 'milk'])","frozenset(['green tea', 'chocolate'])",0.12958272230369283,0.023463538194907346,0.004666044527396347,0.0360082304526749,1.5346462308267865,0.0016255753732235785,1.0130132773474387
"frozenset(['nan', 'chocolate'])","frozenset(['milk', 'green tea'])",0.1638448206905746,0.01759765364618051,0.004666044527396347,0.028478437754271765,1.6183087999605492,0.0017827601211630652,1.0111997350660336
"frozenset(['milk', 'green tea'])","frozenset(['nan', 'chocolate'])",0.01759765364618051,0.1638448206905746,0.004666044527396347,0.26515151515151514,1.6183087999605492,0.0017827601211630652,1.1378606563798366
"frozenset(['green tea', 'chocolate'])","frozenset(['nan', 'milk'])",0.023463538194907346,0.12958272230369283,0.004666044527396347,0.19886363636363635,1.5346462308267863,0.0016255753732235785,1.0864783040748232
frozenset(['milk']),"frozenset(['nan', 'green tea', 'chocolate'])",0.12958272230369283,0.023463538194907346,0.004666044527396347,0.0360082304526749,1.5346462308267865,0.0016255753732235785,1.0130132773474387
frozenset(['chocolate']),"frozenset(['nan', 'milk', 'green tea'])",0.1638448206905746,0.01759765364618051,0.004666044527396347,0.028478437754271765,1.6183087999605492,0.0017827601211630652,1.0111997350660336
"frozenset(['nan', 'fresh bread'])",frozenset(['tomatoes']),0.043060925209972005,0.06839088121583789,0.004666044527396347,0.10835913312693499,1.584409079113332,0.0017210699063170726,1.0448255047475152
"frozenset(['nan', 'tomatoes'])",frozenset(['fresh bread']),0.06839088121583789,0.043060925209972005,0.004666044527396347,0.0682261208576998,1.5844090791133318,0.0017210699063170726,1.0270078354964107
frozenset(['fresh bread']),"frozenset(['nan', 'tomatoes'])",0.043060925209972005,0.06839088121583789,0.004666044527396347,0.10835913312693499,1.584409079113332,0.0017210699063170726,1.0448255047475152
frozenset(['tomatoes']),"frozenset(['nan', 'fresh bread'])",0.06839088121583789,0.043060925209972005,0.004666044527396347,0.0682261208576998,1.5844090791133318,0.0017210699063170726,1.0270078354964107
frozenset(['eggs']),frozenset(['milk']),0.17970937208372217,0.12958272230369283,0.03079589388081589,0.17136498516320472,1.322436989412756,0.00750866422271991,1.050422999404317
frozenset(['milk']),frozenset(['eggs']),0.12958272230369283,0.17970937208372217,0.03079589388081589,0.23765432098765432,1.322436989412756,0.00750866422271991,1.0760087588861296
frozenset(['spaghetti']),frozenset(['ham']),0.17411011865084655,0.026529796027196375,0.009198773496867084,0.052833078101071976,1.9914619036992003,0.004579667562789166,1.0277704821248839
frozenset(['ham']),frozenset(['spaghetti']),0.026529796027196375,0.17411011865084655,0.009198773496867084,0.34673366834170855,1.9914619036992005,0.004579667562789166,1.264246818372935
"frozenset(['burgers', 'french fries'])",frozenset(['chocolate']),0.021997067057725635,0.1638448206905746,0.004799360085321957,0.21818181818181817,1.331636955396109,0.001195254577530355,1.0695008107446138
"frozenset(['burgers', 'chocolate'])",frozenset(['french fries']),0.017064391414478068,0.1709105452606319,0.004799360085321957,0.28125,1.6455976989079564,0.0018828756441326647,1.1535157631156425
"frozenset(['french fries', 'chocolate'])",frozenset(['burgers']),0.03439541394480736,0.0871883748833489,0.004799360085321957,0.13953488372093023,1.6003840409643695,0.0018004798400341267,1.0608351318923244
frozenset(['burgers']),"frozenset(['french fries', 'chocolate'])",0.0871883748833489,0.03439541394480736,0.004799360085321957,0.055045871559633024,1.6003840409643695,0.0018004798400341267,1.0218533968933592
frozenset(['french fries']),"frozenset(['burgers', 'chocolate'])",0.1709105452606319,0.017064391414478068,0.004799360085321957,0.028081123244929798,1.6455976989079566,0.0018828756441326647,1.0113350322685708
frozenset(['chocolate']),"frozenset(['burgers', 'french fries'])",0.1638448206905746,0.021997067057725635,0.004799360085321957,0.029292107404393815,1.3316369553961092,0.001195254577530355,1.007515175679845
frozenset(['honey']),frozenset(['milk']),0.047460338621517134,0.12958272230369283,0.007732302359685375,0.16292134831460672,1.257276783650067,0.0015822624796540926,1.03982735187881
frozenset(['milk']),frozenset(['honey']),0.12958272230369283,0.047460338621517134,0.007732302359685375,0.05967078189300412,1.2572767836500671,0.0015822624796540926,1.0129852854046886
"frozenset(['nan', 'eggs', 'spaghetti'])",frozenset(['herb & pepper']),0.036528462871617116,0.04946007199040128,0.004799360085321957,0.13138686131386862,2.6564227674267613,0.002992659681993074,1.09431907678416
"frozenset(['nan', 'herb & pepper', 'spaghetti'])",frozenset(['eggs']),0.01626449806692441,0.17970937208372217,0.004799360085321957,0.29508196721311475,1.6419954273483484,0.001876477350458058,1.163668100067278
"frozenset(['herb & pepper', 'eggs', 'nan'])",frozenset(['spaghetti']),0.012531662445007332,0.17411011865084655,0.004799360085321957,0.3829787234042553,2.1996350721709947,0.0026174708501293725,1.3385111870141453
"frozenset(['eggs', 'spaghetti'])","frozenset(['herb & pepper', 'nan'])",0.036528462871617116,0.04946007199040128,0.004799360085321957,0.13138686131386862,2.6564227674267613,0.002992659681993074,1.09431907678416
"frozenset(['nan', 'spaghetti'])","frozenset(['eggs', 'herb & pepper'])",0.17411011865084655,0.012531662445007332,0.004799360085321957,0.027565084226646247,2.1996350721709947,0.0026174708501293725,1.0154595660211185
"frozenset(['herb & pepper', 'spaghetti'])","frozenset(['eggs', 'nan'])",0.01626449806692441,0.17970937208372217,0.004799360085321957,0.29508196721311475,1.6419954273483484,0.001876477350458058,1.163668100067278
"frozenset(['eggs', 'nan'])","frozenset(['herb & pepper', 'spaghetti'])",0.17970937208372217,0.01626449806692441,0.004799360085321957,0.026706231454005934,1.6419954273483486,0.001876477350458058,1.010728244364166
"frozenset(['eggs', 'herb & pepper'])","frozenset(['nan', 'spaghetti'])",0.012531662445007332,0.17411011865084655,0.004799360085321957,0.3829787234042553,2.1996350721709947,0.0026174708501293725,1.3385111870141453
"frozenset(['herb & pepper', 'nan'])","frozenset(['eggs', 'spaghetti'])",0.04946007199040128,0.036528462871617116,0.004799360085321957,0.09703504043126683,2.656422767426761,0.002992659681993074,1.0670087769391943
frozenset(['spaghetti']),"frozenset(['herb & pepper', 'eggs', 'nan'])",0.17411011865084655,0.012531662445007332,0.004799360085321957,0.027565084226646247,2.1996350721709947,0.0026174708501293725,1.0154595660211185
frozenset(['eggs']),"frozenset(['nan', 'herb & pepper', 'spaghetti'])",0.17970937208372217,0.01626449806692441,0.004799360085321957,0.026706231454005934,1.6419954273483486,0.001876477350458058,1.010728244364166
frozenset(['herb & pepper']),"frozenset(['nan', 'eggs', 'spaghetti'])",0.04946007199040128,0.036528462871617116,0.004799360085321957,0.09703504043126683,2.656422767426761,0.002992659681993074,1.0670087769391943
frozenset(['ham']),frozenset(['chocolate']),0.026529796027196375,0.1638448206905746,0.006265831222503666,0.23618090452261306,1.441491427847128,0.0019190615494701574,1.0947031623853662
frozenset(['chocolate']),frozenset(['ham']),0.1638448206905746,0.026529796027196375,0.006265831222503666,0.038242473555736366,1.441491427847128,0.0019190615494701574,1.0121784100529405
"frozenset(['nan', 'spaghetti', 'tomatoes'])",frozenset(['chocolate']),0.020930542594320756,0.1638448206905746,0.004932675643247567,0.23566878980891723,1.438365819655564,0.0015033146449246488,1.0939696929298317
"frozenset(['nan', 'spaghetti', 'chocolate'])",frozenset(['tomatoes']),0.03919477403012932,0.06839088121583789,0.004932675643247567,0.12585034013605442,1.840162575751548,0.0022521105082713854,1.0657318323834384
"frozenset(['nan', 'tomatoes', 'chocolate'])",frozenset(['spaghetti']),0.013998133582189041,0.17411011865084655,0.004932675643247567,0.3523809523809524,2.023897032013418,0.0024954589443622337,1.275271140318546
